year,program,artist,appearances,song,tags,type,origin,associated_acts
2022,ベストアーティスト,ブラックビスケッツ,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2022,ベストアーティスト,ポルノグラフィティ,,,"J-POP, ロック",Group,,田村充義
2022,ベストアーティスト,レミオロメン,,,"J-POP, ロック",Group,Yamanashi,小林武史（共同プロデュース）トーレ・ヨハンソン（共同プロデュース）
2022,ベストアーティスト,中島美嘉,,,J-POP,femaleソロ,Hioki,玉井健二(agehasprings)飛内将大百田留衣COLDFEETMICA 3 CHU加藤ミリヤ童子-TDAISHI DANCE土屋公平玉置浩二
2022,ベストアーティスト,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2022,ベストアーティスト,大塚愛,,,"J-POP, シンガーソングライター",femaleソロ,Suminoe-ku,Ikoman山口寛雄阿部登（Studio Apartment）Rabbit松浦勝人
2022,ベストアーティスト,宮本浩次,,,"シンガーソングライター, 歌謡曲",maleソロ,Kita,
2022,ベストアーティスト,日向坂46,,,"J-POP, アイドル",Group,Japan,Sony Music Entertainment秋元康
2022,ベストアーティスト,櫻坂46,,,"J-POP, アイドル",Group,,Sony Music Entertainment秋元康（プロデューサー）
2022,ベストアーティスト,福山雅治,,,"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,井上鑑KOH+
2022,ベストアーティスト,緑黄色社会,,,"J-POP, ロック",Group,,比田井修（ドラムス）
2022,ベストアーティスト,美炎-BIEN-,,,"J-POP, アイドル",femaleソロ,Koto,
2022,ベストアーティスト,西野カナ,,,"J-POP, シンガーソングライター",femaleソロ,Matsusaka,GIORGIO 13 CANCEMIDJ Mass MAD Izm*山口隆志
2022,ベストアーティスト,関ジャニ∞,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,10-FEET,,,"J-POP, ヒップホップ, ロック",Group,,
2022,ミュージックステーションスーパーライブ,A.B.C-Z,,,,Group,,
2022,ミュージックステーションスーパーライブ,AKB48,,,"J-POP, アイドル",Group,Akihabara,秋元康（総合プロデューサー）AKB48グループ
2022,ミュージックステーションスーパーライブ,Aimer,,,"J-POP, K-POP, アニメ, ロック",femaleソロ,,玉井健二飛内将大百田留衣釣俊輔野間康介澤野弘之（2013年 - ）Taka（2015年 - 2016年）梶浦由記（2017年 - ）
2022,ミュージックステーションスーパーライブ,BiSH,,,"J-POP, アイドル, ロック",Group,Japan,渡辺淳之介松隈ケンタ（SCRAMBLES）
2022,ミュージックステーションスーパーライブ,DA PUMP,,,"J-POP, R&B, アニメ, ダンス, バンド, 歌謡曲",Group,Okinawa,m.c.A・T今井大介SASAShungo.
2022,ミュージックステーションスーパーライブ,DISH//,,,"J-POP, ダンス, ロック",Group,,
2022,ミュージックステーションスーパーライブ,ELEVENPLAY,,,"エレクトロニック, ロック",maleソロ,Kōchi,MIKIKO
2022,ミュージックステーションスーパーライブ,FANTASTICS,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,GENERATIONS,,,"J-POP, アニメ, エレクトロニック, ロック",maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,Hey! Say! JUMP,,,J-POP,Group,,
2022,ミュージックステーションスーパーライブ,Hoodie fam,,,"エレクトロニック, ロック",maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,KARA,,,"J-POP, K-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,KAT-TUN,,,"J-POP, バンド",Group,,
2022,ミュージックステーションスーパーライブ,KinKi Kids,,,J-POP,Group,,プロデューサー山下達郎吉田拓郎藤島ジュリー景子堂島孝平コンサートマスター吉田建
2022,ミュージックステーションスーパーライブ,King Gnu,,,"J-POP, アニメ, ロック",maleソロ,Portland,
2022,ミュージックステーションスーパーライブ,Kis-My-Ft2,,,"J-POP, バンド",Group,Tokyo,
2022,ミュージックステーションスーパーライブ,Little Glee Monster,,,"J-POP, アニメ",Group,,
2022,ミュージックステーションスーパーライブ,MIYAVI,,,ロック,maleソロ,Konohana-ku,Dué le quartzKAVKI BOIZS.K.I.N.THE LAST ROCKSTARS亀田誠治（2012年- ）
2022,ミュージックステーションスーパーライブ,Mirage Collective,,,"R&B, エレクトロニック, ロック",maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,Mrs. GREEN APPLE,,,"J-POP, アニメ, ロック",Group,,中西亮輔伊藤賢高橋諒山下洋介
2022,ミュージックステーションスーパーライブ,NEWS,,,"J-POP, バンド",Group,Tokyo,
2022,ミュージックステーションスーパーライブ,NiziU,,,"J-POP, K-POP, アイドル",Group,Seoul,ソニー・ミュージックエンタテインメントJ.Y. Park
2022,ミュージックステーションスーパーライブ,PUFFY,,,"J-POP, ロック, 歌謡曲",Group,Tokyo,奥田民生アンディ・スターマー
2022,ミュージックステーションスーパーライブ,Perfume,,,"J-POP, ダンス",Group,Minami-ku,中田ヤスタカMIKIKO
2022,ミュージックステーションスーパーライブ,SEKAI NO OWARI,,,"J-POP, アニメ, ロック",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2022,ミュージックステーションスーパーライブ,Saucy Dog,,,J-POP,Group,Japan,
2022,ミュージックステーションスーパーライブ,Sexy Zone,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,SixTONES,,,"J-POP, バンド",Group,Japan,
2022,ミュージックステーションスーパーライブ,Snow Man,,,"J-POP, バンド",Group,Japan,
2022,ミュージックステーションスーパーライブ,Stray Kids,,,"J-POP, K-POP, バンド, ヒップホップ",Group,Seoul,
2022,ミュージックステーションスーパーライブ,Superfly,,,"J-POP, ロック",Group,,蔦谷好位置多保孝一松岡モトキ
2022,ミュージックステーションスーパーライブ,THE RAMPAGE,,,"J-POP, バンド, ヒップホップ, ロック",Group,Liverpool,
2022,ミュージックステーションスーパーライブ,Tani Yuuki,,,J-POP,maleソロ,Chigasaki,
2022,ミュージックステーションスーパーライブ,Travis Japan,,,"J-POP, バンド",Group,,Travis Payne
2022,ミュージックステーションスーパーライブ,YUKI,,,"J-POP, シンガーソングライター",femaleソロ,Hakodate,agehasprings玉井健二蔦谷好位置JUDY AND MARY前田佑
2022,ミュージックステーションスーパーライブ,aiko,,,"J-POP, シンガーソングライター",femaleソロ,Suita,島田昌典OSTER projectトオミヨウ
2022,ミュージックステーションスーパーライブ,back number,,,"J-POP, ロック",Group,Gunma,
2022,ミュージックステーションスーパーライブ,milet,,,"J-POP, アニメ, ロック",femaleソロ,,
2022,ミュージックステーションスーパーライブ,yama,,,"J-POP, ロック",ソロ,,くじらTOOBOEBIN
2022,ミュージックステーションスーパーライブ,なにわ男子,,,"J-POP, バンド",Group,,大倉忠義[2]
2022,ミュージックステーションスーパーライブ,ゆず,,,"J-POP, アニメ, ロック",Group,Yokohama,
2022,ミュージックステーションスーパーライブ,ウタ,,,"エレクトロニック, ロック",maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,ゴールデンボンバー,,,"J-POP, ロック",Group,,tatsuo（everset）
2022,ミュージックステーションスーパーライブ,ジェジュン,,,"J-POP, K-POP, エレクトロニック, ロック",maleソロ,Kōchi,JYJ東方神起
2022,ミュージックステーションスーパーライブ,ジャニーズWEST,,,"エレクトロニック, ロック",maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,マカロニえんぴつ,,,R&B,Group,Kanagawa,
2022,ミュージックステーションスーパーライブ,三浦大知,,,"J-POP, シンガーソングライター",maleソロ,Okinawa,KREVAFolder
2022,ミュージックステーションスーパーライブ,中島美嘉,,,J-POP,femaleソロ,Hioki,玉井健二(agehasprings)飛内将大百田留衣COLDFEETMICA 3 CHU加藤ミリヤ童子-TDAISHI DANCE土屋公平玉置浩二
2022,ミュージックステーションスーパーライブ,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2022,ミュージックステーションスーパーライブ,優里,,,"J-POP, シンガーソングライター",maleソロ,Chiba,CHIMERAZ（編曲・音楽プロデュース）弱虫男爵
2022,ミュージックステーションスーパーライブ,宮本浩次,,,"シンガーソングライター, 歌謡曲",maleソロ,Kita,
2022,ミュージックステーションスーパーライブ,小沢健二,,,"J-POP, R&B, シンガーソングライター, 歌謡曲",maleソロ,Sagamihara,
2022,ミュージックステーションスーパーライブ,工藤静香,,,"J-POP, アイドル, 歌謡曲, 演歌",femaleソロ,Hamura,セブンティーンクラブ（1984年 - 1985年）おニャン子クラブ（1986年 - 1987年）うしろ髪ひかれ隊（1987年 - 1988年）
2022,ミュージックステーションスーパーライブ,広瀬香美,,,"J-POP, シンガーソングライター",femaleソロ,Wakayama,田村充義
2022,ミュージックステーションスーパーライブ,後藤真希,,,"J-POP, 歌謡曲",femaleソロ,Edogawa,→詳細は「§ 所属ユニット」を参照
2022,ミュージックステーションスーパーライブ,日向坂46,,,"J-POP, アイドル",Group,Japan,Sony Music Entertainment秋元康
2022,ミュージックステーションスーパーライブ,櫻坂46,,,"J-POP, アイドル",Group,,Sony Music Entertainment秋元康（プロデューサー）
2022,ミュージックステーションスーパーライブ,清塚信也,,,,maleソロ,Tokyo,
2022,ミュージックステーションスーパーライブ,緑黄色社会,,,"J-POP, ロック",Group,,比田井修（ドラムス）
2022,ミュージックステーションスーパーライブ,関ジャニ∞,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2023,NHK紅白歌合戦,10-FEET,1.0,第ゼロ感,"J-POP, ヒップホップ, ロック",Group,,
2023,NHK紅白歌合戦,Ado,1.0,唱,"J-POP, ロック",femaleソロ,Tokyo,
2023,NHK紅白歌合戦,BE:FIRST,2.0,Boom Boom Back,"J-POP, ロック",Group,Lincoln,
2023,NHK紅白歌合戦,JO1,2.0,NEWSmile,"J-POP, バンド",Group,Tokyo,吉本興業CJ ENM
2023,NHK紅白歌合戦,JUJU,2.0,時の流れに身をまかせ,"J-POP, R&B, 歌謡曲",femaleソロ,Shōbara,
2023,NHK紅白歌合戦,LE SSERAFIM,2.0,UNFORGIVEN (feat. Nile Rodgers) -Japanese ver.-,"J-POP, K-POP",Group,Seoul,HYBE
2023,NHK紅白歌合戦,MISAMO,1.0,Do not touch,"J-POP, K-POP",Group,Tokyo,TWICEJ.Y. Park
2023,NHK紅白歌合戦,MISIA,8.0,紅白スペシャル2023 [• 39],"J-POP, R&B",femaleソロ,Tsushima,鷺巣詩郎黒田卓也エリカ・バドゥマーカス・ミラーなど
2023,NHK紅白歌合戦,Mrs. GREEN APPLE,1.0,ダンスホール,"J-POP, アニメ, ロック",Group,,中西亮輔伊藤賢高橋諒山下洋介
2023,NHK紅白歌合戦,NewJeans,1.0,NewJeans Special Medley[• 16],"J-POP, K-POP, R&B",Group,Seoul,ミン・ヒジン（ - 2024年）
2023,NHK紅白歌合戦,NiziU,4.0,Make you happy,"J-POP, K-POP, アイドル",Group,Seoul,ソニー・ミュージックエンタテインメントJ.Y. Park
2023,NHK紅白歌合戦,Official髭男dism,4.0,Chessboard,"J-POP, ロック",Group,Shimane,
2023,NHK紅白歌合戦,Perfume,16.0,FAKE IT,"J-POP, ダンス",Group,Minami-ku,中田ヤスタカMIKIKO
2023,NHK紅白歌合戦,SEVENTEEN,1.0,舞い落ちる花びら (Fallin' Flower),"J-POP, K-POP, R&B, バンド",Group,Seoul,HYBE
2023,NHK紅白歌合戦,Stray Kids,1.0,CASE 143 -Japanese ver.-,"J-POP, K-POP, バンド, ヒップホップ",Group,Seoul,
2023,NHK紅白歌合戦,Superfly,7.0,タマシイレボリューション,"J-POP, ロック",Group,,蔦谷好位置多保孝一松岡モトキ
2023,NHK紅白歌合戦,YOASOBI,3.0,アイドル,"J-POP, アニメ, ロック",Group,,
2023,NHK紅白歌合戦,YOSHIKI,4.0,ENDLESS RAIN 〜 Rusty Nail,"エレクトロニック, ヒップホップ, ロック",maleソロ,Kōchi,X JAPANViolet UKL・O・XV2globe extremeS.K.I.N.THE LAST ROCKSTARS
2023,NHK紅白歌合戦,ano,1.0,ちゅ、多様性。,"エレクトロニック, ロック",maleソロ,Kōchi,ゆるめるモ!（2013年 - 2019年）I's（2021年 - 2024年）
2023,NHK紅白歌合戦,あいみょん,5.0,愛の花,"J-POP, シンガーソングライター",femaleソロ,Nishinomiya,
2023,NHK紅白歌合戦,さだまさし,22.0,秋桜（コスモス）,"J-POP, シンガーソングライター, 歌謡曲, 演歌",maleソロ,Nagasaki,グレープ渡辺俊幸
2023,NHK紅白歌合戦,すとぷり,1.0,スキスキ星人,J-POP,Group,,
2023,NHK紅白歌合戦,ゆず,14.0,ビューティフル,"J-POP, アニメ, ロック",Group,Yokohama,
2023,NHK紅白歌合戦,エレファントカシマシ,2.0,俺たちの明日,ロック,Group,,
2023,NHK紅白歌合戦,キタニタツヤ,1.0,青のすみか,"J-POP, R&B",maleソロ,Tokyo,ヨルシカ
2023,NHK紅白歌合戦,クイーン+アダム・ランバート,1.0,ドント・ストップ・ミー・ナウ,"エレクトロニック, ロック",maleソロ,Kōchi,
2023,NHK紅白歌合戦,ハマいく,1.0,ビートDEトーヒ,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2023,NHK紅白歌合戦,三山ひろし,9.0,どんこ坂〜第7回 けん玉世界記録への道〜,"歌謡曲, 演歌",maleソロ,Nankoku,
2023,NHK紅白歌合戦,乃木坂46,9.0,おひとりさま天国,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2023,NHK紅白歌合戦,伊藤蘭,1.0,キャンディーズ50周年 紅白SPメドレー[• 25],"J-POP, 歌謡曲",maleソロ,Itabashi,
2023,NHK紅白歌合戦,坂本冬美,35.0,夜桜お七,"J-POP, 歌謡曲, 演歌",femaleソロ,Kamitonda,
2023,NHK紅白歌合戦,大泉洋,1.0,あの空に立つ塔のように,,maleソロ,Ebetsu,
2023,NHK紅白歌合戦,大泉洋、大森元貴、LE SSERAFIM,0.0,アンダー・ザ・シー,,maleソロ,Tokyo,
2023,NHK紅白歌合戦,天童よしみ,28.0,道頓堀人情,"歌謡曲, 演歌",femaleソロ,Tanabe,
2023,NHK紅白歌合戦,寺尾聰,3.0,ルビーの指環,,maleソロ,Hodogaya-ku,
2023,NHK紅白歌合戦,山内惠介,9.0,恋する街角,演歌,maleソロ,Itoshima,
2023,NHK紅白歌合戦,山寺宏一、櫻坂46、Stray Kids,0.0,フレンド・ライク・ミー,"J-POP, アイドル",Group,,
2023,NHK紅白歌合戦,新しい学校のリーダーズ,1.0,オトナブルー,"J-POP, ロック",Group,Japan,
2023,NHK紅白歌合戦,星野源,9.0,生命体,"J-POP, R&B, シンガーソングライター, ダンス",maleソロ,Saitama,"SAKEROCK（2000年 - 2015年）河村""カースケ""智康ハマ・オカモト長岡亮介ほか"
2023,NHK紅白歌合戦,椎名林檎,8.0,㋚〜さすがに諸行無常篇〜[• 20][• 21],"シンガーソングライター, ロック",femaleソロ,Fukuoka,東京事変亀田誠治斎藤ネコ井上雨迩中山信彦村田陽一児玉裕一
2023,NHK紅白歌合戦,橋本環奈、浜辺美波,0.0,いつか王子様が,,femaleソロ,Fukuoka,
2023,NHK紅白歌合戦,櫻坂46,3.0,Start over!,"J-POP, アイドル",Group,,Sony Music Entertainment秋元康（プロデューサー）
2023,NHK紅白歌合戦,水森かおり,21.0,日向岬〜紅白ドミノチャレンジSP〜,"歌謡曲, 演歌",femaleソロ,Kita,
2023,NHK紅白歌合戦,生田絵梨花,0.0,ウィッシュ～この願い～,,femaleソロ,Düsseldorf,
2023,NHK紅白歌合戦,石川さゆり,46.0,津軽海峡・冬景色,"J-POP, 歌謡曲, 演歌",femaleソロ,Kumamoto,
2023,NHK紅白歌合戦,福山雅治,16.0,「HELLO〜想望」 紅白スペシャルメドレー,"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,井上鑑KOH+
2023,NHK紅白歌合戦,紅白有志の皆さん,0.0,小さな世界,"エレクトロニック, ロック",maleソロ,Kōchi,
2023,NHK紅白歌合戦,純烈,6.0,だってめぐり逢えたんだ〜NHKプラスver.〜,"歌謡曲, 演歌",Group,Japan,
2023,NHK紅白歌合戦,緑黄色社会,2.0,キャラクター,"J-POP, ロック",Group,,比田井修（ドラムス）
2023,NHK紅白歌合戦,薬師丸ひろ子,3.0,セーラー服と機関銃,"J-POP, アイドル, 歌謡曲, 演歌",femaleソロ,Shibuya,
2023,NHK紅白歌合戦,藤井フミヤ,6.0,TRUE LOVE,"J-POP, ロック, 歌謡曲",maleソロ,Kurume,F-BLOOD
2023,NHK紅白歌合戦,郷ひろみ,36.0,2億4千万の瞳〜ブレイキンSP〜,"J-POP, R&B, アイドル, 歌謡曲, 演歌",maleソロ,Sue,酒井政利筒美京平萩田光雄井上鑑坂本龍一大村雅朗唐木裕史
2023,NHK紅白歌合戦,鈴木雅之,6.0,め組のひと,"J-POP, アニメ, 歌謡曲",maleソロ,Ōta,ラッツ&スター
2023,ベストアーティスト,Ado,,,"J-POP, ロック",femaleソロ,Tokyo,
2023,ベストアーティスト,BE:FIRST,,,"J-POP, ロック",Group,Lincoln,
2023,ベストアーティスト,Da-iCE,,,"J-POP, アニメ, バンド",Group,Japan,
2023,ベストアーティスト,GENERATIONS from EXILE TRIBE,,,"J-POP, アニメ",Group,Japan,
2023,ベストアーティスト,IMP.,,,"エレクトロニック, ロック",maleソロ,Kōchi,
2023,ベストアーティスト,JO1,,,"J-POP, バンド",Group,Tokyo,吉本興業CJ ENM
2023,ベストアーティスト,Kep1er,,,"J-POP, K-POP",Group,Seoul,
2023,ベストアーティスト,King Gnu,,,"J-POP, アニメ, ロック",maleソロ,Portland,
2023,ベストアーティスト,LE SSERAFIM,,,"J-POP, K-POP",Group,Seoul,HYBE
2023,ベストアーティスト,MISIA,,,"J-POP, R&B",femaleソロ,Tsushima,鷺巣詩郎黒田卓也エリカ・バドゥマーカス・ミラーなど
2023,ベストアーティスト,Mrs. GREEN APPLE,,,"J-POP, アニメ, ロック",Group,,中西亮輔伊藤賢高橋諒山下洋介
2023,ベストアーティスト,NiziU,,,"J-POP, K-POP, アイドル",Group,Seoul,ソニー・ミュージックエンタテインメントJ.Y. Park
2023,ベストアーティスト,Perfume,,,"J-POP, ダンス",Group,Minami-ku,中田ヤスタカMIKIKO
2023,ベストアーティスト,Rockon Social Club,,,"J-POP, ロック",Group,,寺岡呼人（プロデューサー）
2023,ベストアーティスト,SEKAI NO OWARI,,,"J-POP, アニメ, ロック",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2023,ベストアーティスト,SEVENTEEN,,,"J-POP, K-POP, R&B, バンド",Group,Seoul,HYBE
2023,ベストアーティスト,SUPER BEAVER,,,"J-POP, アニメ, ロック",Group,,
2023,ベストアーティスト,Sexy Zone,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2023,ベストアーティスト,SixTONES,,,"J-POP, バンド",Group,Japan,
2023,ベストアーティスト,Snow Man,,,"J-POP, バンド",Group,Japan,
2023,ベストアーティスト,なにわ男子,,,"J-POP, バンド",Group,,大倉忠義[2]
2023,ベストアーティスト,ゆず,,,"J-POP, アニメ, ロック",Group,Yokohama,
2023,ベストアーティスト,ジェジュン,,,"J-POP, K-POP, エレクトロニック, ロック",maleソロ,Kōchi,JYJ東方神起
2023,ベストアーティスト,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2023,ベストアーティスト,優里,,,"J-POP, シンガーソングライター",maleソロ,Chiba,CHIMERAZ（編曲・音楽プロデュース）弱虫男爵
2023,ベストアーティスト,日向坂46,,,"J-POP, アイドル",Group,Japan,Sony Music Entertainment秋元康
2023,ベストアーティスト,生田絵梨花,,,,femaleソロ,Düsseldorf,
2023,ベストアーティスト,由薫,,,"J-POP, アニメ",femaleソロ,Tokyo,
2023,ベストアーティスト,石川さゆり,,,"J-POP, 歌謡曲, 演歌",femaleソロ,Kumamoto,
2023,ベストアーティスト,福山雅治,,,"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,井上鑑KOH+
2023,ベストアーティスト,緑黄色社会,,,"J-POP, ロック",Group,,比田井修（ドラムス）
2023,ベストアーティスト,豊原江理佳,,,,femaleソロ,,
2023,ミュージックステーションスーパーライブ,AI,,,"J-POP, R&B, シンガーソングライター, ダンス, ヒップホップ",femaleソロ,Los Angeles,
2023,ミュージックステーションスーパーライブ,BE:FIRST,,,"J-POP, ロック",Group,Lincoln,
2023,ミュージックステーションスーパーライブ,DA PUMP,,,"J-POP, R&B, アニメ, ダンス, バンド, 歌謡曲",Group,Okinawa,m.c.A・T今井大介SASAShungo.
2023,ミュージックステーションスーパーライブ,GENERATIONS,,,"J-POP, アニメ, エレクトロニック, ロック",maleソロ,Kōchi,
2023,ミュージックステーションスーパーライブ,KinKi Kids,,,J-POP,Group,,プロデューサー山下達郎吉田拓郎藤島ジュリー景子堂島孝平コンサートマスター吉田建
2023,ミュージックステーションスーパーライブ,L'Arc〜en〜Ciel,,,"J-POP, ロック",Group,Osaka,"岡野ハジメ（共同プロデューサー, 1996年 - ）"
2023,ミュージックステーションスーパーライブ,LE SSERAFIM,,,"J-POP, K-POP",Group,Seoul,HYBE
2023,ミュージックステーションスーパーライブ,Little Glee Monster,,,"J-POP, アニメ",Group,,
2023,ミュージックステーションスーパーライブ,Mrs. GREEN APPLE,,,"J-POP, アニメ, ロック",Group,,中西亮輔伊藤賢高橋諒山下洋介
2023,ミュージックステーションスーパーライブ,NiziU,,,"J-POP, K-POP, アイドル",Group,Seoul,ソニー・ミュージックエンタテインメントJ.Y. Park
2023,ミュージックステーションスーパーライブ,Perfume,,,"J-POP, ダンス",Group,Minami-ku,中田ヤスタカMIKIKO
2023,ミュージックステーションスーパーライブ,SEKAI NO OWARI,,,"J-POP, アニメ, ロック",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2023,ミュージックステーションスーパーライブ,SUPER BEAVER,,,"J-POP, アニメ, ロック",Group,,
2023,ミュージックステーションスーパーライブ,Saucy Dog,,,J-POP,Group,Japan,
2023,ミュージックステーションスーパーライブ,SixTONES,,,"J-POP, バンド",Group,Japan,
2023,ミュージックステーションスーパーライブ,Snow Man,,,"J-POP, バンド",Group,Japan,
2023,ミュージックステーションスーパーライブ,Stray Kids,,,"J-POP, K-POP, バンド, ヒップホップ",Group,Seoul,
2023,ミュージックステーションスーパーライブ,THE RAMPAGE,,,"J-POP, バンド, ヒップホップ, ロック",Group,Liverpool,
2023,ミュージックステーションスーパーライブ,Toshl,,,"J-POP, エレクトロニック, ロック, 歌謡曲",maleソロ,Kōchi,X JAPAN
2023,ミュージックステーションスーパーライブ,YOASOBI,,,"J-POP, アニメ, ロック",Group,,
2023,ミュージックステーションスーパーライブ,aiko,,,"J-POP, シンガーソングライター",femaleソロ,Suita,島田昌典OSTER projectトオミヨウ
2023,ミュージックステーションスーパーライブ,ano,,,"エレクトロニック, ロック",maleソロ,Kōchi,ゆるめるモ!（2013年 - 2019年）I's（2021年 - 2024年）
2023,ミュージックステーションスーパーライブ,yama,,,"J-POP, ロック",ソロ,,くじらTOOBOEBIN
2023,ミュージックステーションスーパーライブ,あいみょん,,,"J-POP, シンガーソングライター",femaleソロ,Nishinomiya,
2023,ミュージックステーションスーパーライブ,いきものがかり,,,"J-POP, ロック",Group,Kanagawa,本間昭光亀田誠治島田昌典江口亮
2023,ミュージックステーションスーパーライブ,ちゃんみな,,,"J-POP, K-POP, ヒップホップ",femaleソロ,South Korea,
2023,ミュージックステーションスーパーライブ,なにわ男子,,,"J-POP, バンド",Group,,大倉忠義[2]
2023,ミュージックステーションスーパーライブ,ゆず,,,"J-POP, アニメ, ロック",Group,Yokohama,
2023,ミュージックステーションスーパーライブ,キョコロヒー,,,"エレクトロニック, ロック",maleソロ,Kōchi,
2023,ミュージックステーションスーパーライブ,ゴールデンボンバー,,,"J-POP, ロック",Group,,tatsuo（everset）
2023,ミュージックステーションスーパーライブ,ジェジュン,,,"J-POP, K-POP, エレクトロニック, ロック",maleソロ,Kōchi,JYJ東方神起
2023,ミュージックステーションスーパーライブ,マカロニえんぴつ,,,R&B,Group,Kanagawa,
2023,ミュージックステーションスーパーライブ,モーニング娘。MステSPユニット（モーニング娘。’23＆OGメンバー）,,,J-POP,Group,,
2023,ミュージックステーションスーパーライブ,三浦大知,,,"J-POP, シンガーソングライター",maleソロ,Okinawa,KREVAFolder
2023,ミュージックステーションスーパーライブ,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2023,ミュージックステーションスーパーライブ,優里,,,"J-POP, シンガーソングライター",maleソロ,Chiba,CHIMERAZ（編曲・音楽プロデュース）弱虫男爵
2023,ミュージックステーションスーパーライブ,新しい学校のリーダーズ,,,"J-POP, ロック",Group,Japan,
2023,ミュージックステーションスーパーライブ,日向坂46,,,"J-POP, アイドル",Group,Japan,Sony Music Entertainment秋元康
2023,ミュージックステーションスーパーライブ,櫻坂46,,,"J-POP, アイドル",Group,,Sony Music Entertainment秋元康（プロデューサー）
2023,ミュージックステーションスーパーライブ,清水美依紗,,,J-POP,femaleソロ,Suzuka,
2023,ミュージックステーションスーパーライブ,緑黄色社会,,,"J-POP, ロック",Group,,比田井修（ドラムス）
2023,ミュージックステーションスーパーライブ,関ジャニ∞,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2024,NHK紅白歌合戦,B'z,1.0,イルミネーション,"J-POP, ロック",Group,Japan,
2024,NHK紅白歌合戦,B'z,1.0,LOVE PHANTOM,"J-POP, ロック",Group,Japan,
2024,NHK紅白歌合戦,B'z,1.0,ultra soul,"J-POP, ロック",Group,Japan,
2024,NHK紅白歌合戦,BE:FIRST,3.0,Masterplan,"J-POP, ロック",Group,Lincoln,
2024,NHK紅白歌合戦,Creepy Nuts,1.0,Bling-Bang-Bang-Born,"J-POP, アニメ, ヒップホップ",Group,,
2024,NHK紅白歌合戦,Da-iCE,1.0,I wonder,"J-POP, アニメ, バンド",Group,Japan,
2024,NHK紅白歌合戦,Da-iCE、ME:I,0.0,きみもとべるよ![• 12],"J-POP, バンド",Group,Japan,
2024,NHK紅白歌合戦,GLAY,4.0,誘惑,"J-POP, ロック, 歌謡曲",Group,Hakodate,亀田誠治
2024,NHK紅白歌合戦,HY,3.0,366日,"J-POP, ヒップホップ, ロック",Group,Okinawa,
2024,NHK紅白歌合戦,ILLIT,1.0,Magnetic,"J-POP, K-POP, エレクトロニック, ロック",maleソロ,Kōchi,HYBE
2024,NHK紅白歌合戦,ILLIT,0.0,コンピューターおばあちゃん,"J-POP, K-POP, エレクトロニック, ロック",Group,,
2024,NHK紅白歌合戦,JO1,3.0,Love seeker,"J-POP, バンド",Group,Tokyo,吉本興業CJ ENM
2024,NHK紅白歌合戦,LE SSERAFIM,3.0,CRAZY -Japanese ver.-,"J-POP, K-POP",Group,Seoul,HYBE
2024,NHK紅白歌合戦,ME:I,1.0,Click,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,LAPONEエンタテインメントCJ ENM吉本興業
2024,NHK紅白歌合戦,MISIA,0.0,ビューティフル・ネーム,"J-POP, R&B",femaleソロ,Tsushima,鷺巣詩郎黒田卓也エリカ・バドゥマーカス・ミラーなど
2024,NHK紅白歌合戦,MISIA,9.0,紅白スペシャル2024[• 32],"J-POP, R&B",femaleソロ,Tsushima,鷺巣詩郎黒田卓也エリカ・バドゥマーカス・ミラーなど
2024,NHK紅白歌合戦,Mrs. GREEN APPLE,2.0,青と夏〜ライラック 紅白SP,"J-POP, アニメ, ロック",Group,,中西亮輔伊藤賢高橋諒山下洋介
