year,program,artist,appearances,song,tags,type,origin,associated_acts
2022,ミュージックステーションスーパーライブ,BiSH,,,"midwest emo, math rock",Group,Japan,渡辺淳之介松隈ケンタ（SCRAMBLES）
2022,ミュージックステーションスーパーライブ,DA PUMP,,,"j-pop, j-r&b, kayokyoku, anime",Group,Okinawa,m.c.A・T今井大介SASAShungo.
2022,ミュージックステーションスーパーライブ,DISH//,,,"midwest emo, math rock",Group,,
2022,ミュージックステーションスーパーライブ,ELEVENPLAY,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,MIKIKO
2022,ミュージックステーションスーパーライブ,FANTASTICS,,,j-pop,maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,GENERATIONS,,,"j-pop, anime",maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,Hey! Say! JUMP,,,j-pop,Group,,
2022,ミュージックステーションスーパーライブ,Hoodie fam,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,KARA,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,KAT-TUN,,,j-pop,Group,,
2022,ミュージックステーションスーパーライブ,KinKi Kids,,,j-pop,Group,,プロデューサー山下達郎吉田拓郎藤島ジュリー景子堂島孝平コンサートマスター吉田建
2022,ミュージックステーションスーパーライブ,King Gnu,,,"j-pop, anime, j-rock",maleソロ,Portland,
2022,ミュージックステーションスーパーライブ,Kis-My-Ft2,,,j-pop,Group,Tokyo,
2022,ミュージックステーションスーパーライブ,Little Glee Monster,,,"j-pop, anime",Group,,
2022,ミュージックステーションスーパーライブ,MIYAVI,,,"j-rock, visual kei",maleソロ,Konohana-ku,Dué le quartzKAVKI BOIZS.K.I.N.THE LAST ROCKSTARS亀田誠治（2012年- ）
2022,ミュージックステーションスーパーライブ,Mirage Collective,,,j-r&b,maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,Mrs. GREEN APPLE,,,"j-pop, anime, j-rock",Group,,中西亮輔伊藤賢高橋諒山下洋介
2022,ミュージックステーションスーパーライブ,NEWS,,,classical,Group,Tokyo,
2022,ミュージックステーションスーパーライブ,NiziU,,,"j-pop, k-pop",Group,Seoul,ソニー・ミュージックエンタテインメントJ.Y. Park
2022,ミュージックステーションスーパーライブ,PUFFY,,,"kayokyoku, j-pop, shibuya-kei",Group,Tokyo,奥田民生アンディ・スターマー
2022,ミュージックステーションスーパーライブ,Perfume,,,"j-pop, shibuya-kei",Group,Minami-ku,中田ヤスタカMIKIKO
2022,ミュージックステーションスーパーライブ,SEKAI NO OWARI,,,"j-pop, anime",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2022,ミュージックステーションスーパーライブ,Saucy Dog,,,"j-pop, japanese indie",Group,Japan,
2022,ミュージックステーションスーパーライブ,Sexy Zone,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,SixTONES,,,j-pop,Group,Japan,
2022,ミュージックステーションスーパーライブ,Snow Man,,,j-pop,Group,Japan,
2022,ミュージックステーションスーパーライブ,Stray Kids,,,"k-pop, noise music",Group,Seoul,
2022,ミュージックステーションスーパーライブ,Superfly,,,j-pop,Group,,蔦谷好位置多保孝一松岡モトキ
2022,ミュージックステーションスーパーライブ,THE RAMPAGE,,,j-pop,Group,Liverpool,
2022,ミュージックステーションスーパーライブ,Tani Yuuki,,,j-pop,maleソロ,Chigasaki,
2022,ミュージックステーションスーパーライブ,Travis Japan,,,j-pop,Group,,Travis Payne
2022,ミュージックステーションスーパーライブ,YUKI,,,"j-pop, singer-songwriter",femaleソロ,Hakodate,agehasprings玉井健二蔦谷好位置JUDY AND MARY前田佑
2022,ミュージックステーションスーパーライブ,aiko,,,"japanese, singer-songwriter, j-pop, likedis auto",femaleソロ,Suita,島田昌典OSTER projectトオミヨウ
2022,ミュージックステーションスーパーライブ,back number,,,"j-pop, j-rock",Group,Gunma,
2022,ミュージックステーションスーパーライブ,milet,,,"j-pop, anime, j-rock",femaleソロ,,
2022,ミュージックステーションスーパーライブ,yama,,,"j-pop, psychedelic rock",ソロ,,くじらTOOBOEBIN
2022,ミュージックステーションスーパーライブ,なにわ男子,,,j-pop,Group,,大倉忠義[2]
2022,ミュージックステーションスーパーライブ,ゆず,,,"j-pop, anime",Group,Yokohama,
2022,ミュージックステーションスーパーライブ,ウタ,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,ゴールデンボンバー,,,visual kei,Group,,tatsuo（everset）
2022,ミュージックステーションスーパーライブ,ジェジュン,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,JYJ東方神起
2022,ミュージックステーションスーパーライブ,ジャニーズWEST,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2022,ミュージックステーションスーパーライブ,マカロニえんぴつ,,,ロック[1]ハードロック[2]サイケデリック[2]ギター・ポップ[2]ソウル[2]R&B[2],Group,Kanagawa,
2022,ミュージックステーションスーパーライブ,三浦大知,,,"j-pop, singer-songwriter",maleソロ,Okinawa,KREVAFolder
2022,ミュージックステーションスーパーライブ,中島美嘉,,,j-pop,femaleソロ,Hioki,玉井健二(agehasprings)飛内将大百田留衣COLDFEETMICA 3 CHU加藤ミリヤ童子-TDAISHI DANCE土屋公平玉置浩二
2022,ミュージックステーションスーパーライブ,乃木坂46,,,kayokyoku,Group,Minato,Sony Music Entertainment秋元康
2022,ミュージックステーションスーパーライブ,優里,,,latin pop,maleソロ,Chiba,CHIMERAZ（編曲・音楽プロデュース）弱虫男爵
2022,ミュージックステーションスーパーライブ,宮本浩次,,,kayokyoku,maleソロ,Kita,
2022,ミュージックステーションスーパーライブ,小沢健二,,,"shibuya-kei, j-pop, kayokyoku, city pop",maleソロ,Sagamihara,
2022,ミュージックステーションスーパーライブ,工藤静香,,,"city pop, kayokyoku, j-pop, enka",femaleソロ,Hamura,セブンティーンクラブ（1984年 - 1985年）おニャン子クラブ（1986年 - 1987年）うしろ髪ひかれ隊（1987年 - 1988年）
2022,ミュージックステーションスーパーライブ,広瀬香美,,,city pop,femaleソロ,Wakayama,田村充義
2022,ミュージックステーションスーパーライブ,後藤真希,,,"kayokyoku, j-pop",femaleソロ,Edogawa,→詳細は「§ 所属ユニット」を参照
2022,ミュージックステーションスーパーライブ,日向坂46,,,"sakamichi, idol, j-pop",Group,Japan,Sony Music Entertainment秋元康
2022,ミュージックステーションスーパーライブ,櫻坂46,,,j-pop,Group,,Sony Music Entertainment秋元康（プロデューサー）
2022,ミュージックステーションスーパーライブ,清塚信也,,,クラシックサウンドトラック,maleソロ,Tokyo,
2022,ミュージックステーションスーパーライブ,緑黄色社会,,,"j-pop, j-rock, pop rock",Group,,比田井修（ドラムス）
2022,ミュージックステーションスーパーライブ,関ジャニ∞,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2023,NHK紅白歌合戦,10-FEET,1.0,第ゼロ感,"melodic hardcore, j-rock, j-pop",Group,,
2023,NHK紅白歌合戦,Ado,1.0,唱,"pop, alternative rock, vocalist, indie rock, j-pop, edm, utaite, 2020s",femaleソロ,Tokyo,
2023,NHK紅白歌合戦,BE:FIRST,2.0,Boom Boom Back,j-pop,Group,Lincoln,
2023,NHK紅白歌合戦,JO1,2.0,NEWSmile,"j-pop, boy band",Group,Tokyo,吉本興業CJ ENM
2023,NHK紅白歌合戦,JUJU,2.0,時の流れに身をまかせ,"j-pop, kayokyoku, j-r&b",femaleソロ,Shōbara,
2023,NHK紅白歌合戦,LE SSERAFIM,2.0,UNFORGIVEN (feat. Nile Rodgers) -Japanese ver.-,k-pop,Group,Seoul,HYBE
2023,NHK紅白歌合戦,MISAMO,1.0,Do not touch,k-pop,Group,Tokyo,TWICEJ.Y. Park
2023,NHK紅白歌合戦,MISIA,8.0,紅白スペシャル2023 [• 39],"j-pop, contemporary r&b, likedis auto",femaleソロ,Tsushima,鷺巣詩郎黒田卓也エリカ・バドゥマーカス・ミラーなど
2023,NHK紅白歌合戦,Mrs. GREEN APPLE,1.0,ダンスホール,"j-pop, anime, j-rock",Group,,中西亮輔伊藤賢高橋諒山下洋介
2023,NHK紅白歌合戦,NewJeans,1.0,NewJeans Special Medley[• 16],k-pop,Group,Seoul,ミン・ヒジン（ - 2024年）
2023,NHK紅白歌合戦,NiziU,4.0,Make you happy,"j-pop, k-pop",Group,Seoul,ソニー・ミュージックエンタテインメントJ.Y. Park
2023,NHK紅白歌合戦,Official髭男dism,4.0,Chessboard,"pop rock, piano rock, rock, j-rock, j-pop",Group,Shimane,
2023,NHK紅白歌合戦,Perfume,16.0,FAKE IT,"j-pop, shibuya-kei",Group,Minami-ku,中田ヤスタカMIKIKO
2023,NHK紅白歌合戦,SEVENTEEN,1.0,舞い落ちる花びら (Fallin' Flower),k-pop,Group,Seoul,HYBE
2023,NHK紅白歌合戦,Stray Kids,1.0,CASE 143 -Japanese ver.-,"k-pop, noise music",Group,Seoul,
2023,NHK紅白歌合戦,Superfly,7.0,タマシイレボリューション,j-pop,Group,,蔦谷好位置多保孝一松岡モトキ
2023,NHK紅白歌合戦,YOASOBI,3.0,アイドル,"j-pop, anime",Group,,
2023,NHK紅白歌合戦,YOSHIKI,4.0,ENDLESS RAIN 〜 Rusty Nail,j-rap,maleソロ,Kōchi,X JAPANViolet UKL・O・XV2globe extremeS.K.I.N.THE LAST ROCKSTARS
2023,NHK紅白歌合戦,ano,1.0,ちゅ、多様性。,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,ゆるめるモ!（2013年 - 2019年）I's（2021年 - 2024年）
2023,NHK紅白歌合戦,あいみょん,5.0,愛の花,"singer-songwriter, j-pop, fixme label mess",femaleソロ,Nishinomiya,
2023,NHK紅白歌合戦,さだまさし,22.0,秋桜（コスモス）,"kayokyoku, enka, j-pop, folk",maleソロ,Nagasaki,グレープ渡辺俊幸
2023,NHK紅白歌合戦,すとぷり,1.0,スキスキ星人,vocaloid,Group,,
2023,NHK紅白歌合戦,ゆず,14.0,ビューティフル,"j-pop, anime",Group,Yokohama,
2023,NHK紅白歌合戦,エレファントカシマシ,2.0,俺たちの明日,"j-rock, likedis auto, fixme label mess, jazz",Group,,
2023,NHK紅白歌合戦,キタニタツヤ,1.0,青のすみか,J-POPオルタナティヴ・ロックファンクR&Bヒップホップ,maleソロ,Tokyo,ヨルシカ
2023,NHK紅白歌合戦,クイーン+アダム・ランバート,1.0,ドント・ストップ・ミー・ナウ,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2023,NHK紅白歌合戦,ハマいく,1.0,ビートDEトーヒ,j-pop,maleソロ,Kōchi,
2023,NHK紅白歌合戦,三山ひろし,9.0,どんこ坂〜第7回 けん玉世界記録への道〜,"enka, kayokyoku",maleソロ,Nankoku,
2023,NHK紅白歌合戦,乃木坂46,9.0,おひとりさま天国,kayokyoku,Group,Minato,Sony Music Entertainment秋元康
2023,NHK紅白歌合戦,伊藤蘭,1.0,キャンディーズ50周年 紅白SPメドレー[• 25],"kayokyoku, city pop",maleソロ,Itabashi,
2023,NHK紅白歌合戦,坂本冬美,35.0,夜桜お七,"enka, kayokyoku",femaleソロ,Kamitonda,
2023,NHK紅白歌合戦,大泉洋,1.0,あの空に立つ塔のように,テレビドラマ・映画・バラエティ・舞台・CM・ドキュメンタリー・ナレーション,maleソロ,Ebetsu,
2023,NHK紅白歌合戦,大泉洋、大森元貴、LE SSERAFIM,0.0,アンダー・ザ・シー,,maleソロ,Tokyo,
2023,NHK紅白歌合戦,天童よしみ,28.0,道頓堀人情,"enka, kayokyoku, japanese classical",femaleソロ,Tanabe,
2023,NHK紅白歌合戦,寺尾聰,3.0,ルビーの指環,aor,maleソロ,Hodogaya-ku,
2023,NHK紅白歌合戦,山内惠介,9.0,恋する街角,"enka, likedis auto",maleソロ,Itoshima,
2023,NHK紅白歌合戦,山寺宏一、櫻坂46、Stray Kids,0.0,フレンド・ライク・ミー,"j-pop, female vocalists, idol, group, japan, keyakizaka46, girls group, japanese idol, 46, sakamichi",Group,,
2023,NHK紅白歌合戦,新しい学校のリーダーズ,1.0,オトナブルー,"j-pop, girl group, jazz rock, j-rock, pop rock, jazz pop",Group,Japan,
2023,NHK紅白歌合戦,星野源,9.0,生命体,"japanese, singer-songwriter, j-pop, alternative pop, alternative dance, pop soul, r&b",maleソロ,Saitama,"SAKEROCK（2000年 - 2015年）河村""カースケ""智康ハマ・オカモト長岡亮介ほか"
2023,NHK紅白歌合戦,椎名林檎,8.0,㋚〜さすがに諸行無常篇〜[• 20][• 21],"rock, jazz, singer-songwriter, singer, j-rock, japan, fixme label mess, likedis auto",femaleソロ,Fukuoka,東京事変亀田誠治斎藤ネコ井上雨迩中山信彦村田陽一児玉裕一
2023,NHK紅白歌合戦,橋本環奈、浜辺美波,0.0,いつか王子様が,,femaleソロ,Fukuoka,
2023,NHK紅白歌合戦,櫻坂46,3.0,Start over!,j-pop,Group,,Sony Music Entertainment秋元康（プロデューサー）
2023,NHK紅白歌合戦,水森かおり,21.0,日向岬〜紅白ドミノチャレンジSP〜,"enka, kayokyoku",femaleソロ,Kita,
2023,NHK紅白歌合戦,生田絵梨花,0.0,ウィッシュ～この願い～,related-akb48,femaleソロ,Düsseldorf,
2023,NHK紅白歌合戦,石川さゆり,46.0,津軽海峡・冬景色,"enka, kayokyoku",femaleソロ,Kumamoto,
2023,NHK紅白歌合戦,福山雅治,16.0,「HELLO〜想望」 紅白スペシャルメドレー,"j-pop, kayokyoku",maleソロ,Nagasaki,井上鑑KOH+
2023,NHK紅白歌合戦,紅白有志の皆さん,0.0,小さな世界,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2023,NHK紅白歌合戦,純烈,6.0,だってめぐり逢えたんだ〜NHKプラスver.〜,"enka, kayokyoku",Group,Japan,
2023,NHK紅白歌合戦,緑黄色社会,2.0,キャラクター,"j-pop, j-rock, pop rock",Group,,比田井修（ドラムス）
2023,NHK紅白歌合戦,薬師丸ひろ子,3.0,セーラー服と機関銃,"kayokyoku, enka, city pop, j-pop",femaleソロ,Shibuya,
2023,NHK紅白歌合戦,藤井フミヤ,6.0,TRUE LOVE,"kayokyoku, j-pop",maleソロ,Kurume,F-BLOOD
2023,NHK紅白歌合戦,郷ひろみ,36.0,2億4千万の瞳〜ブレイキンSP〜,"kayokyoku, enka, j-pop, city pop",maleソロ,Sue,酒井政利筒美京平萩田光雄井上鑑坂本龍一大村雅朗唐木裕史
2023,NHK紅白歌合戦,鈴木雅之,6.0,め組のひと,"anime, j-pop, kayokyoku, city pop",maleソロ,Ōta,ラッツ&スター
2023,ベストアーティスト,Ado,,,"pop, alternative rock, vocalist, indie rock, j-pop, edm, utaite, 2020s",femaleソロ,Tokyo,
2023,ベストアーティスト,BE:FIRST,,,j-pop,Group,Lincoln,
2023,ベストアーティスト,Da-iCE,,,"j-pop, anime",Group,Japan,
2023,ベストアーティスト,GENERATIONS from EXILE TRIBE,,,"j-pop, anime",Group,Japan,
2023,ベストアーティスト,IMP.,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2023,ベストアーティスト,JO1,,,"j-pop, boy band",Group,Tokyo,吉本興業CJ ENM
2023,ベストアーティスト,Kep1er,,,k-pop,Group,Seoul,
2023,ベストアーティスト,King Gnu,,,"j-pop, anime, j-rock",maleソロ,Portland,
2023,ベストアーティスト,LE SSERAFIM,,,k-pop,Group,Seoul,HYBE
2023,ベストアーティスト,MISIA,,,"j-pop, contemporary r&b, likedis auto",femaleソロ,Tsushima,鷺巣詩郎黒田卓也エリカ・バドゥマーカス・ミラーなど
2023,ベストアーティスト,Mrs. GREEN APPLE,,,"j-pop, anime, j-rock",Group,,中西亮輔伊藤賢高橋諒山下洋介
2023,ベストアーティスト,NiziU,,,"j-pop, k-pop",Group,Seoul,ソニー・ミュージックエンタテインメントJ.Y. Park
2023,ベストアーティスト,Perfume,,,"j-pop, shibuya-kei",Group,Minami-ku,中田ヤスタカMIKIKO
2023,ベストアーティスト,Rockon Social Club,,,"rock, alternative rock, j-rock, pop rock",Group,,寺岡呼人（プロデューサー）
2023,ベストアーティスト,SEKAI NO OWARI,,,"j-pop, anime",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2023,ベストアーティスト,SEVENTEEN,,,k-pop,Group,Seoul,HYBE
2023,ベストアーティスト,SUPER BEAVER,,,"anime, j-rock, j-pop",Group,,
2023,ベストアーティスト,Sexy Zone,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2023,ベストアーティスト,SixTONES,,,j-pop,Group,Japan,
2023,ベストアーティスト,Snow Man,,,j-pop,Group,Japan,
2023,ベストアーティスト,なにわ男子,,,j-pop,Group,,大倉忠義[2]
2023,ベストアーティスト,ゆず,,,"j-pop, anime",Group,Yokohama,
2023,ベストアーティスト,ジェジュン,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,JYJ東方神起
2023,ベストアーティスト,乃木坂46,,,kayokyoku,Group,Minato,Sony Music Entertainment秋元康
2023,ベストアーティスト,優里,,,latin pop,maleソロ,Chiba,CHIMERAZ（編曲・音楽プロデュース）弱虫男爵
2023,ベストアーティスト,日向坂46,,,"sakamichi, idol, j-pop",Group,Japan,Sony Music Entertainment秋元康
2023,ベストアーティスト,生田絵梨花,,,related-akb48,femaleソロ,Düsseldorf,
2023,ベストアーティスト,由薫,,,anime,femaleソロ,Tokyo,
2023,ベストアーティスト,石川さゆり,,,"enka, kayokyoku",femaleソロ,Kumamoto,
2023,ベストアーティスト,福山雅治,,,"j-pop, kayokyoku",maleソロ,Nagasaki,井上鑑KOH+
2023,ベストアーティスト,緑黄色社会,,,"j-pop, j-rock, pop rock",Group,,比田井修（ドラムス）
2023,ベストアーティスト,豊原江理佳,,,,femaleソロ,,
2023,ミュージックステーションスーパーライブ,AI,,,cumbia,femaleソロ,Los Angeles,
2023,ミュージックステーションスーパーライブ,BE:FIRST,,,j-pop,Group,Lincoln,
2023,ミュージックステーションスーパーライブ,DA PUMP,,,"j-pop, j-r&b, kayokyoku, anime",Group,Okinawa,m.c.A・T今井大介SASAShungo.
2023,ミュージックステーションスーパーライブ,GENERATIONS,,,"j-pop, anime",maleソロ,Kōchi,
2023,ミュージックステーションスーパーライブ,KinKi Kids,,,j-pop,Group,,プロデューサー山下達郎吉田拓郎藤島ジュリー景子堂島孝平コンサートマスター吉田建
2023,ミュージックステーションスーパーライブ,L'Arc〜en〜Ciel,,,"rock, pop, alternative rock, progressive rock, japanese, visual kei, hard rock, pop rock",Group,Osaka,"岡野ハジメ（共同プロデューサー, 1996年 - ）"
2023,ミュージックステーションスーパーライブ,LE SSERAFIM,,,k-pop,Group,Seoul,HYBE
2023,ミュージックステーションスーパーライブ,Little Glee Monster,,,"j-pop, anime",Group,,
2023,ミュージックステーションスーパーライブ,Mrs. GREEN APPLE,,,"j-pop, anime, j-rock",Group,,中西亮輔伊藤賢高橋諒山下洋介
2023,ミュージックステーションスーパーライブ,NiziU,,,"j-pop, k-pop",Group,Seoul,ソニー・ミュージックエンタテインメントJ.Y. Park
2023,ミュージックステーションスーパーライブ,Perfume,,,"j-pop, shibuya-kei",Group,Minami-ku,中田ヤスタカMIKIKO
2023,ミュージックステーションスーパーライブ,SEKAI NO OWARI,,,"j-pop, anime",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2023,ミュージックステーションスーパーライブ,SUPER BEAVER,,,"anime, j-rock, j-pop",Group,,
2023,ミュージックステーションスーパーライブ,Saucy Dog,,,"j-pop, japanese indie",Group,Japan,
2023,ミュージックステーションスーパーライブ,SixTONES,,,j-pop,Group,Japan,
2023,ミュージックステーションスーパーライブ,Snow Man,,,j-pop,Group,Japan,
2023,ミュージックステーションスーパーライブ,Stray Kids,,,"k-pop, noise music",Group,Seoul,
2023,ミュージックステーションスーパーライブ,THE RAMPAGE,,,j-pop,Group,Liverpool,
2023,ミュージックステーションスーパーライブ,Toshl,,,"kayokyoku, j-pop",maleソロ,Kōchi,X JAPAN
2023,ミュージックステーションスーパーライブ,YOASOBI,,,"j-pop, anime",Group,,
2023,ミュージックステーションスーパーライブ,aiko,,,"japanese, singer-songwriter, j-pop, likedis auto",femaleソロ,Suita,島田昌典OSTER projectトオミヨウ
2023,ミュージックステーションスーパーライブ,ano,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,ゆるめるモ!（2013年 - 2019年）I's（2021年 - 2024年）
2023,ミュージックステーションスーパーライブ,yama,,,"j-pop, psychedelic rock",ソロ,,くじらTOOBOEBIN
2023,ミュージックステーションスーパーライブ,あいみょん,,,"singer-songwriter, j-pop, fixme label mess",femaleソロ,Nishinomiya,
2023,ミュージックステーションスーパーライブ,いきものがかり,,,"j-pop, ikimono-gakari, pop rock",Group,Kanagawa,本間昭光亀田誠治島田昌典江口亮
2023,ミュージックステーションスーパーライブ,ちゃんみな,,,"pop rap, japanese, j-pop, k-pop, hip-hop, pop, korean, rap, hip hop",femaleソロ,South Korea,
2023,ミュージックステーションスーパーライブ,なにわ男子,,,j-pop,Group,,大倉忠義[2]
2023,ミュージックステーションスーパーライブ,ゆず,,,"j-pop, anime",Group,Yokohama,
2023,ミュージックステーションスーパーライブ,キョコロヒー,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2023,ミュージックステーションスーパーライブ,ゴールデンボンバー,,,visual kei,Group,,tatsuo（everset）
2023,ミュージックステーションスーパーライブ,ジェジュン,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,JYJ東方神起
2023,ミュージックステーションスーパーライブ,マカロニえんぴつ,,,ロック[1]ハードロック[2]サイケデリック[2]ギター・ポップ[2]ソウル[2]R&B[2],Group,Kanagawa,
2023,ミュージックステーションスーパーライブ,モーニング娘。MステSPユニット（モーニング娘。’23＆OGメンバー）,,,"pop, japanese, hello project, j-pop, jpop, hello project groups, japansk, h!p, つんく♂プロデュース, likedis auto",Group,,
2023,ミュージックステーションスーパーライブ,三浦大知,,,"j-pop, singer-songwriter",maleソロ,Okinawa,KREVAFolder
2023,ミュージックステーションスーパーライブ,乃木坂46,,,kayokyoku,Group,Minato,Sony Music Entertainment秋元康
2023,ミュージックステーションスーパーライブ,優里,,,latin pop,maleソロ,Chiba,CHIMERAZ（編曲・音楽プロデュース）弱虫男爵
2023,ミュージックステーションスーパーライブ,新しい学校のリーダーズ,,,"j-pop, girl group, jazz rock, j-rock, pop rock, jazz pop",Group,Japan,
2023,ミュージックステーションスーパーライブ,日向坂46,,,"sakamichi, idol, j-pop",Group,Japan,Sony Music Entertainment秋元康
2023,ミュージックステーションスーパーライブ,櫻坂46,,,j-pop,Group,,Sony Music Entertainment秋元康（プロデューサー）
2023,ミュージックステーションスーパーライブ,清水美依紗,,,j-pop,femaleソロ,Suzuka,
2023,ミュージックステーションスーパーライブ,緑黄色社会,,,"j-pop, j-rock, pop rock",Group,,比田井修（ドラムス）
2023,ミュージックステーションスーパーライブ,関ジャニ∞,,,"rock, electronic, soundtrack, progressive rock, metal, japanese, orchestral, game, conductor, video game, new age, composer, neo-classical metal, symphonic rock, vgm, video game music, orchestral music, chiptune, modern classical, final fantasy, 16-bit, orchestral soundtrack, cinematic classical, sequencer & tracker, japanese classical, japanese vgm",maleソロ,Kōchi,
2024,NHK紅白歌合戦,B'z,1.0,イルミネーション,"rock, pop, japanese, hard rock, j-rock, arena rock, east asian, likedis auto",Group,Japan,
2024,NHK紅白歌合戦,B'z,1.0,LOVE PHANTOM,"rock, pop, japanese, hard rock, j-rock, arena rock, east asian, likedis auto",Group,Japan,
2024,NHK紅白歌合戦,B'z,1.0,ultra soul,"rock, pop, japanese, hard rock, j-rock, arena rock, east asian, likedis auto",Group,Japan,
