year,program,artist,appearances,song,tags,type,origin,associated_acts,members
2022,NHK紅白歌合戦,,0.0,ディズニースペシャルメドレー[• 16][• 17],"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,,
2022,ベストアーティスト,A.B.C-Z,,,"音楽, エンターテインメント",男性グループ,日本,,"橋本良亮, 戸塚祥太, 五関晃一, 塚田僚一"
2022,ベストアーティスト,AKB48,,,J-POP,女性グループ,日本,"秋元康, （総合プロデューサー）, AKB48グループ","メンバー, を参照"
2022,ベストアーティスト,Ado,,,音楽,ソロ,日本,,
2022,ベストアーティスト,BE:FIRST,,,"J-POP, ロック",Group,Lincoln,,
2022,ベストアーティスト,Da-iCE,,,音楽,Group,日本,,"工藤大輝, 岩岡徹, 大野雄大, 花村想太, 和田颯"
2022,ベストアーティスト,FANTASTICS from EXILE TRIBE,,,J-POP,Group,日本,,"世界, 佐藤大樹, 澤本夏輝, 瀬口黎弥, 堀夏喜, 木村慧人, 八木勇征, 中島颯太, 中尾翔太"
2022,ベストアーティスト,Hey! Say! JUMP,,,音楽,男性グループ,日本,,"Hey! Say! 7, 山田涼介, 知念侑李, 中島裕翔, Hey! Say! BEST, 有岡大貴, 髙木雄也, 伊野尾慧, 八乙女光, 薮宏太"
2022,ベストアーティスト,KARA,,,"K-POP, [, 1, ]",Group,韓国,,"ギュリ, スンヨン, ニコル, ジヨン, ヨンジ"
2022,ベストアーティスト,KAT-TUN,,,"J-POP, [, 1, ]",Group,日本,,
2022,ベストアーティスト,KinKi Kids,,,音楽,Group,日本,"プロデューサー, 山下達郎, 吉田拓郎, 藤島ジュリー景子, 堂島孝平, コンサートマスター, 吉田建","堂本光一, 堂本剛"
2022,ベストアーティスト,King Gnu,,,音楽,Group,日本,,"常田大希, （, ギター, ・, ボーカル, ）, 勢喜遊, （, ドラムス, ・, サンプラー, ）, 新井和輝, （, ベース, ・, シンセベース, ）, 井口理, （ボーカル・, キーボード, ）"
2022,ベストアーティスト,Kis-My-Ft2,,,音楽,男性グループ,日本,,"千賀健永, 宮田俊哉, 横尾渉, 藤ヶ谷太輔, 玉森裕太, 二階堂高嗣"
2022,ベストアーティスト,LE SSERAFIM,,,K-POP,Group,韓国,HYBE,"SAKURA, KIM CHAEWON, HUH YUNJIN, KAZUHA, HONG EUNCHAE"
2022,ベストアーティスト,MISIA,,,"R&B, [, 1, ], J-POP, [, 1, ], ソウル, [, 1, ], ジャズ",ソロ,日本,"鷺巣詩郎, 黒田卓也, エリカ・バドゥ, マーカス・ミラー, など",
2022,ベストアーティスト,NiziU,,,"音楽, エンターテインメント",Group,日本,"ソニー・ミュージックエンタテインメント, J.Y. Park","MAKO, RIO, MAYA, RIKU, AYAKA, MAYUKA, RIMA, MIIHI, NINA"
2022,ベストアーティスト,O-Zone,,,"ユーロダンス, [, 1, ]",Group,モルドバ,,アルセニェ・トデラシュ
2022,ベストアーティスト,Perfume,,,音楽,Group,日本,"中田ヤスタカ, MIKIKO","樫野有香, （かしゆか）, 西脇綾香, （あ〜ちゃん）, 大本彩乃, （のっち）"
2022,ベストアーティスト,SEKAI NO OWARI,,,音楽,Group,日本,"CHRYSANTHEMUM BRIDGE, 小林武史","Nakajin, （, ギター, ）, Fukase, （, ボーカル, ）, Saori, （, ピアノ, ）, DJ LOVE, （, DJ, ）"
2022,ベストアーティスト,SEVENTEEN,,,"J-POP, K-POP, R&B, バンド",Group,Seoul,HYBE,
2022,ベストアーティスト,STU48,,,J-POP,女性グループ,日本,"秋元康, AKB48グループ","メンバー, を参照"
2022,ベストアーティスト,Sexy Zone,,,J-POP,男性グループ,日本,,"佐藤勝利, 菊池風磨, 松島聡, 寺西拓人, 原嘉孝, 橋本将生, 猪俣周杜, 篠塚大輝"
2022,ベストアーティスト,SixTONES,,,"音楽, エンターテインメント",男性グループ,日本,,"ジェシー, 京本大我, 松村北斗, 髙地優吾, 森本慎太郎, 田中樹"
2022,ベストアーティスト,Stray Kids,,,音楽,Group,韓国,,"バンチャン, リノ, チャンビン, ヒョンジン, ハン, フィリックス, スンミン, アイエン"
2022,ベストアーティスト,THE RAMPAGE from EXILE TRIBE,,,J-POP,Group,日本,,"LIKIYA, 陣, RIKU, 神谷健太, 与那嶺瑠唯, 山本彰吾, 川村壱馬, 吉野北人, 岩谷翔吾, 浦川翔平, 藤原樹, 武知海青, 長谷川慎, 龍, 鈴木昂秀, 後藤拓磨"
2022,ベストアーティスト,なにわ男子,,,J-POP,Group,日本,"大倉忠義, [, 2, ]","西畑大吾, 大西流星, 道枝駿佑, 高橋恭平, 長尾謙杜, 藤原丈一郎, 大橋和也"
2022,ベストアーティスト,ゆず,,,"J-POP, アニメ, ロック",Group,Yokohama,,
2022,ベストアーティスト,ジェジュン,,,"K-POP, J-POP",ソロ,大韓民国,"JYJ, 東方神起",
2022,ベストアーティスト,ブラックビスケッツ,,,J-POP,Group,日本,,"南々見狂也, 天山ひろゆき, ビビアン"
2022,ベストアーティスト,ポルノグラフィティ,,,音楽,Group,日本,田村充義,"岡野昭仁, （, ボーカル, ）, 新藤晴一, （, ギター, ）"
2022,ベストアーティスト,レミオロメン,,,"ロック, [, 1, ], J-POP, [, 2, ], ポップ・ロック, [, 3, ]",Group,日本,"小林武史, （共同プロデュース）, トーレ・ヨハンソン, （共同プロデュース）","藤巻亮太, （, ボーカル, ・, ギター, ）, 前田啓介, （, ベース, ）, 神宮司治, （, ドラムス, ）"
2022,ベストアーティスト,中島美嘉,,,音楽,ソロ,日本,"玉井健二, (, agehasprings, ), 飛内将大, 百田留衣, COLDFEET, MICA 3 CHU, 加藤ミリヤ, 童子-T, DAISHI DANCE, 土屋公平, 玉置浩二",
2022,ベストアーティスト,乃木坂46,,,J-POP,Group,日本,"Sony Music Entertainment, 秋元康","現メンバー, を参照"
2022,ベストアーティスト,大塚愛,,,"J-POP, [, 1, ], ポップ・ロック, [, 1, ]",femaleソロ,日本,"Ikoman, 山口寛雄, 阿部登, （, Studio Apartment, ）, Rabbit, 松浦勝人",
2022,ベストアーティスト,宮本浩次,,,"シンガーソングライター, 歌謡曲",maleソロ,Kita,,
2022,ベストアーティスト,日向坂46,,,J-POP,女性グループ,日本,"Sony Music Entertainment, 秋元康","現メンバー, を参照"
2022,ベストアーティスト,櫻坂46,,,J-POP,Group,日本,"Sony Music Entertainment, 秋元康, （プロデューサー）","現メンバー, を参照"
2022,ベストアーティスト,福山雅治,,,"音楽, ラジオ",maleソロ,Nagasaki,"井上鑑, KOH, +",
2022,ベストアーティスト,緑黄色社会,,,"ポップ・ロック, [, 1, ], [, 2, ], [, 3, ], [, 4, ], J-POP, [, 5, ], [, 6, ]",混合グループ,日本,"比田井修, （, ドラムス, ）","長屋晴子（, ボーカル, ・, ギター, ）, 小林壱誓（ギター）, peppe（, キーボード, ）, 穴見真吾（, ベース, ）"
2022,ベストアーティスト,美炎-BIEN-,,,"J-POP, アイドル",Group,Koto,,"松尾駿, 長田庄平"
2022,ベストアーティスト,西野カナ,,,音楽,femaleソロ,日本,"GIORGIO 13 CANCEMI, DJ Mass MAD Izm*, 山口隆志",
2022,ベストアーティスト,関ジャニ∞,,,"ロック, [, 1, ], ポップ・ロック, [, 2, ], J-POP, [, 2, ], 演歌, [, 2, ]",男性グループ,日本,,"横山裕, （, ボーカル, ・, パーカッション, ・, トランペット, ・, ギター, ）, 村上信五, （ボーカル・, キーボード, ）, 丸山隆平, （ボーカル・, ベース, ）, 安田章大, （メインボーカル・ギター）, 大倉忠義, （ボーカル・, ドラムス, ）"
2022,ミュージックステーションスーパーライブ,10-FEET,,,音楽,Group,日本,,"TAKUMA（, ボーカル, ・, ギター, ）, NAOKI（, ベース, ・ボーカル）, KOUICHI（, ドラムス, ・, コーラス, ）"
2022,ミュージックステーションスーパーライブ,A.B.C-Z,,,"音楽, エンターテインメント",男性グループ,日本,,"橋本良亮, 戸塚祥太, 五関晃一, 塚田僚一"
2022,ミュージックステーションスーパーライブ,AKB48,,,J-POP,女性グループ,日本,"秋元康, （総合プロデューサー）, AKB48グループ","メンバー, を参照"
2022,ミュージックステーションスーパーライブ,Aimer,,,音楽,ソロ,日本,"玉井健二, 飛内将大, 百田留衣, 釣俊輔, 野間康介, 澤野弘之, （2013年 - ）, Taka, （2015年 - 2016年）, 梶浦由記, （2017年 - ）",
2022,ミュージックステーションスーパーライブ,BiSH,,,音楽,Group,日本,"渡辺淳之介, 松隈ケンタ, （, SCRAMBLES, ）",
2022,ミュージックステーションスーパーライブ,DA PUMP,,,"J-POP, [, 1, ], ダンス・ポップ, [, 1, ], ヒップホップ, [, 1, ]",Group,日本,"m.c.A・T, 今井大介, SASA, Shungo.","ISSA, YORI, TOMO, KIMI, U-YEAH, KENZO"
2022,ミュージックステーションスーパーライブ,DISH//,,,音楽,Group,日本,,"北村匠海, （, ボーカル, ・, ギター, ）, 矢部昌暉, （ギター・, コーラス, ）, 橘柊生, （, DJ, ・, キーボード, ・, ラップ, ）, 泉大智, （, ドラムス, ）"
2022,ミュージックステーションスーパーライブ,ELEVENPLAY,,,ダンス,Group,日本,MIKIKO,"メンバー, を参照"
2022,ミュージックステーションスーパーライブ,FANTASTICS,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,,
2022,ミュージックステーションスーパーライブ,GENERATIONS,,,J-POP,maleソロ,Kōchi,,
2022,ミュージックステーションスーパーライブ,Hey! Say! JUMP,,,音楽,男性グループ,日本,,"Hey! Say! 7, 山田涼介, 知念侑李, 中島裕翔, Hey! Say! BEST, 有岡大貴, 髙木雄也, 伊野尾慧, 八乙女光, 薮宏太"
2022,ミュージックステーションスーパーライブ,Hoodie fam,,,J-POP,maleソロ,Kōchi,,
2022,ミュージックステーションスーパーライブ,KARA,,,"K-POP, [, 1, ]",Group,韓国,,"ギュリ, スンヨン, ニコル, ジヨン, ヨンジ"
2022,ミュージックステーションスーパーライブ,KAT-TUN,,,"J-POP, [, 1, ]",Group,日本,,
2022,ミュージックステーションスーパーライブ,KinKi Kids,,,音楽,Group,日本,"プロデューサー, 山下達郎, 吉田拓郎, 藤島ジュリー景子, 堂島孝平, コンサートマスター, 吉田建","堂本光一, 堂本剛"
2022,ミュージックステーションスーパーライブ,King Gnu,,,音楽,Group,日本,,"常田大希, （, ギター, ・, ボーカル, ）, 勢喜遊, （, ドラムス, ・, サンプラー, ）, 新井和輝, （, ベース, ・, シンセベース, ）, 井口理, （ボーカル・, キーボード, ）"
2022,ミュージックステーションスーパーライブ,Kis-My-Ft2,,,音楽,男性グループ,日本,,"千賀健永, 宮田俊哉, 横尾渉, 藤ヶ谷太輔, 玉森裕太, 二階堂高嗣"
2022,ミュージックステーションスーパーライブ,Little Glee Monster,,,音楽,Group,日本,,"かれん（古賀かれん）, MAYU（吉田真悠）, アサヒ（小林あさひ）, ミカ（藤平美香）, 結海（永井結海）, miyou（カマラみゆアイダ）"
2022,ミュージックステーションスーパーライブ,MIYAVI,,,"ロック, ミクスチャー・ロック, オルタナティブ・ロック, デジタルロック, [, 2, ]",maleソロ,日本,"Dué le quartz, KAVKI BOIZ, S.K.I.N., THE LAST ROCKSTARS, 亀田誠治, （, 2012年, - ）",
2022,ミュージックステーションスーパーライブ,Mirage Collective,,,"R&B, ソウル",Group,日本,,"STUTS, （, サンプラー, ）, YONCE, （, ボーカル, ）, butaji（, コーラス, ）, 長岡亮介, （, ギター, ）, ハマ・オカモト, （, ベース, ）, 荒田洸（, ドラムス, ）, 高橋佑成（, ローズピアノ, ）, 武嶋聡, （, サックス, ・, フルート, ）, 佐瀬悠輔（, トランペット, ）, 大田垣""OTG""正信（, トロンボーン, ）, 須原杏（, ヴァイオリン, ）, 林田順平（, チェロ, ）"
2022,ミュージックステーションスーパーライブ,Mrs. GREEN APPLE,,,音楽,Group,日本,"中西亮輔, 伊藤賢, 高橋諒, 山下洋介","大森元貴, （, ボーカル, ・, ギター, ）, 若井滉斗（ギター）, 藤澤涼架（, キーボード, ）"
2022,ミュージックステーションスーパーライブ,NEWS,,,"J-POP, バンド",Group,Tokyo,,
2022,ミュージックステーションスーパーライブ,NiziU,,,"音楽, エンターテインメント",Group,日本,"ソニー・ミュージックエンタテインメント, J.Y. Park","MAKO, RIO, MAYA, RIKU, AYAKA, MAYUKA, RIMA, MIIHI, NINA"
2022,ミュージックステーションスーパーライブ,PUFFY,,,"オルタナティヴ・ロック, [, 1, ], インディー・ロック, [, 1, ], 渋谷系, [, 1, ], J-POP, [, 1, ]",女性グループ,日本,"奥田民生, アンディ・スターマー","大貫亜美, （, ボーカル, ）, 吉村由美, （ボーカル）"
2022,ミュージックステーションスーパーライブ,Perfume,,,音楽,Group,日本,"中田ヤスタカ, MIKIKO","樫野有香, （かしゆか）, 西脇綾香, （あ〜ちゃん）, 大本彩乃, （のっち）"
2022,ミュージックステーションスーパーライブ,SEKAI NO OWARI,,,音楽,Group,日本,"CHRYSANTHEMUM BRIDGE, 小林武史","Nakajin, （, ギター, ）, Fukase, （, ボーカル, ）, Saori, （, ピアノ, ）, DJ LOVE, （, DJ, ）"
2022,ミュージックステーションスーパーライブ,Saucy Dog,,,音楽,Group,日本,,"石原慎也, （, ボーカル, ・, ギター, ）, 秋澤和貴（, ベース, ）, せとゆいか（, ドラムス, ・, コーラス, ）"
2022,ミュージックステーションスーパーライブ,Sexy Zone,,,J-POP,男性グループ,日本,,"佐藤勝利, 菊池風磨, 松島聡, 寺西拓人, 原嘉孝, 橋本将生, 猪俣周杜, 篠塚大輝"
2022,ミュージックステーションスーパーライブ,SixTONES,,,"音楽, エンターテインメント",男性グループ,日本,,"ジェシー, 京本大我, 松村北斗, 髙地優吾, 森本慎太郎, 田中樹"
2022,ミュージックステーションスーパーライブ,Snow Man,,,"音楽, エンターテインメント",男性グループ,日本,,"岩本照, 深澤辰哉, ラウール, 渡辺翔太, 向井康二, 阿部亮平, 目黒蓮, 宮舘涼太, 佐久間大介"
2022,ミュージックステーションスーパーライブ,Stray Kids,,,音楽,Group,韓国,,"バンチャン, リノ, チャンビン, ヒョンジン, ハン, フィリックス, スンミン, アイエン"
2022,ミュージックステーションスーパーライブ,Superfly,,,"J-POP, [, 1, ], ロック, [, 2, ]",Group,日本,"蔦谷好位置, 多保孝一, 松岡モトキ","越智志帆, （, ボーカル, ）"
2022,ミュージックステーションスーパーライブ,THE RAMPAGE,,,"J-POP, 、, hip hop",Group,Liverpool,,
2022,ミュージックステーションスーパーライブ,Tani Yuuki,,,音楽,maleソロ,日本,,
2022,ミュージックステーションスーパーライブ,Travis Japan,,,J-POP,男性グループ,日本,Travis Payne,"宮近海斗, 中村海人, 七五三掛龍也, 川島如恵留, 吉澤閑也, 松田元太, 松倉海斗"
2022,ミュージックステーションスーパーライブ,YUKI,,,"J-POP, シンガーソングライター",femaleソロ,Hakodate,agehasprings玉井健二蔦谷好位置JUDY AND MARY前田佑,
2022,ミュージックステーションスーパーライブ,aiko,,,音楽,femaleソロ,日本,"島田昌典, OSTER project, トオミヨウ",
2022,ミュージックステーションスーパーライブ,back number,,,音楽,Group,日本,,"清水依与吏, （, ボーカル, ・, ギター, ）, 小島和也, （, ベース, ・, コーラス, ）, 栗原寿, （, ドラムス, ）"
2022,ミュージックステーションスーパーライブ,milet,,,音楽,femaleソロ,日本,,
2022,ミュージックステーションスーパーライブ,yama,,,"ポップス, ボカロ",ソロ,非公開,"くじら, TOOBOE, BIN",
2022,ミュージックステーションスーパーライブ,なにわ男子,,,J-POP,Group,日本,"大倉忠義, [, 2, ]","西畑大吾, 大西流星, 道枝駿佑, 高橋恭平, 長尾謙杜, 藤原丈一郎, 大橋和也"
2022,ミュージックステーションスーパーライブ,ゆず,,,"J-POP, アニメ, ロック",Group,Yokohama,,
2022,ミュージックステーションスーパーライブ,ウタ,,,"エレクトロニック, ロック",maleソロ,Kōchi,,
2022,ミュージックステーションスーパーライブ,ゴールデンボンバー,,,"J-POP, ロック",Group,,tatsuo（everset）,
2022,ミュージックステーションスーパーライブ,ジェジュン,,,"K-POP, J-POP",ソロ,大韓民国,"JYJ, 東方神起",
2022,ミュージックステーションスーパーライブ,ジャニーズWEST,,,"音楽, エンターテインメント",男性グループ,日本,,"重岡大毅, 桐山照史, 中間淳太, 神山智洋, 藤井流星, 濵田崇裕, 小瀧望"
2022,ミュージックステーションスーパーライブ,マカロニえんぴつ,,,"ロック, [, 1, ], ハードロック, [, 2, ], サイケデリック, [, 2, ], ギター・ポップ, [, 2, ], ソウル, [, 2, ], R&B, [, 2, ]",Group,日本,,"はっとり, （, ボーカル, ・, ギター, ）, 高野賢也（, ベース, ・, コーラス, ）, 田辺由明（ギター・コーラス）, 長谷川大喜（, キーボード, ・コーラス）"
2022,ミュージックステーションスーパーライブ,三浦大知,,,"音楽, ゲーム実況",ソロ,日本,"KREVA, Folder",
2022,ミュージックステーションスーパーライブ,中島美嘉,,,音楽,ソロ,日本,"玉井健二, (, agehasprings, ), 飛内将大, 百田留衣, COLDFEET, MICA 3 CHU, 加藤ミリヤ, 童子-T, DAISHI DANCE, 土屋公平, 玉置浩二",
2022,ミュージックステーションスーパーライブ,乃木坂46,,,J-POP,Group,日本,"Sony Music Entertainment, 秋元康","現メンバー, を参照"
2022,ミュージックステーションスーパーライブ,優里,,,"音楽, エンターテインメント",maleソロ,日本,"CHIMERAZ（, 編曲, ・, 音楽プロデュース, ）, 弱虫男爵",
2022,ミュージックステーションスーパーライブ,宮本浩次,,,"シンガーソングライター, 歌謡曲",maleソロ,Kita,,
2022,ミュージックステーションスーパーライブ,小沢健二,,,"J-POP, [, 2, ], ポップス, [, 3, ], ジャズ, [, 3, ], ソウル, [, 3, ], R&B, [, 3, ], アンビエント, [, 3, ], 渋谷系, [, 2, ]",maleソロ,日本,,
2022,ミュージックステーションスーパーライブ,工藤静香,,,"歌謡曲, J-POP",ソロ,日本,"セブンティーンクラブ, （1984年 - 1985年）, おニャン子クラブ, （1986年 - 1987年）, うしろ髪ひかれ隊, （1987年 - 1988年）",
2022,ミュージックステーションスーパーライブ,広瀬香美,,,"J-POP, [, 2, ]",femaleソロ,日本,田村充義,
2022,ミュージックステーションスーパーライブ,後藤真希,,,J-POP,ソロ,日本,"→詳細は「, § 所属ユニット, 」を参照",
2022,ミュージックステーションスーパーライブ,日向坂46,,,J-POP,女性グループ,日本,"Sony Music Entertainment, 秋元康","現メンバー, を参照"
2022,ミュージックステーションスーパーライブ,櫻坂46,,,J-POP,Group,日本,"Sony Music Entertainment, 秋元康, （プロデューサー）","現メンバー, を参照"
2022,ミュージックステーションスーパーライブ,清塚信也,,,"クラシック, サウンドトラック",maleソロ,日本,,
2022,ミュージックステーションスーパーライブ,緑黄色社会,,,"ポップ・ロック, [, 1, ], [, 2, ], [, 3, ], [, 4, ], J-POP, [, 5, ], [, 6, ]",混合グループ,日本,"比田井修, （, ドラムス, ）","長屋晴子（, ボーカル, ・, ギター, ）, 小林壱誓（ギター）, peppe（, キーボード, ）, 穴見真吾（, ベース, ）"
2022,ミュージックステーションスーパーライブ,関ジャニ∞,,,"ロック, [, 1, ], ポップ・ロック, [, 2, ], J-POP, [, 2, ], 演歌, [, 2, ]",男性グループ,日本,,"横山裕, （, ボーカル, ・, パーカッション, ・, トランペット, ・, ギター, ）, 村上信五, （ボーカル・, キーボード, ）, 丸山隆平, （ボーカル・, ベース, ）, 安田章大, （メインボーカル・ギター）, 大倉忠義, （ボーカル・, ドラムス, ）"
2023,NHK紅白歌合戦,10-FEET,1.0,第ゼロ感,音楽,Group,日本,,"TAKUMA（, ボーカル, ・, ギター, ）, NAOKI（, ベース, ・ボーカル）, KOUICHI（, ドラムス, ・, コーラス, ）"
2023,NHK紅白歌合戦,Ado,1.0,唱,音楽,ソロ,日本,,
2023,NHK紅白歌合戦,BE:FIRST,2.0,Boom Boom Back,"J-POP, ロック",Group,Lincoln,,
2023,NHK紅白歌合戦,JO1,2.0,NEWSmile,"音楽, エンターテインメント",Group,日本,"吉本興業, CJ ENM","大平祥生, 川尻蓮, 川西拓実, 木全翔也, 金城碧海, 河野純喜, 佐藤景瑚, 白岩瑠姫, 鶴房汐恩, 豆原一成, 與那城奨"
2023,NHK紅白歌合戦,JUJU,2.0,時の流れに身をまかせ,音楽,femaleソロ,日本,,
2023,NHK紅白歌合戦,LE SSERAFIM,2.0,UNFORGIVEN (feat. Nile Rodgers) -Japanese ver.-,K-POP,Group,韓国,HYBE,"SAKURA, KIM CHAEWON, HUH YUNJIN, KAZUHA, HONG EUNCHAE"
2023,NHK紅白歌合戦,MISAMO,1.0,Do not touch,J-POP,Group,日本,"TWICE, J.Y. Park","モモ, サナ, ミナ"
2023,NHK紅白歌合戦,MISIA,8.0,紅白スペシャル2023 [• 39],"R&B, [, 1, ], J-POP, [, 1, ], ソウル, [, 1, ], ジャズ",ソロ,日本,"鷺巣詩郎, 黒田卓也, エリカ・バドゥ, マーカス・ミラー, など",
2023,NHK紅白歌合戦,Mrs. GREEN APPLE,1.0,ダンスホール,音楽,Group,日本,"中西亮輔, 伊藤賢, 高橋諒, 山下洋介","大森元貴, （, ボーカル, ・, ギター, ）, 若井滉斗（ギター）, 藤澤涼架（, キーボード, ）"
2023,NHK紅白歌合戦,NewJeans,1.0,NewJeans Special Medley[• 16],K-POP,Group,韓国,"ミン・ヒジン, （ - 2024年）","ミンジ, ハニ, ダニエル, ヘリン, ヘイン"
2023,NHK紅白歌合戦,NiziU,4.0,Make you happy,"音楽, エンターテインメント",Group,日本,"ソニー・ミュージックエンタテインメント, J.Y. Park","MAKO, RIO, MAYA, RIKU, AYAKA, MAYUKA, RIMA, MIIHI, NINA"
2023,NHK紅白歌合戦,Official髭男dism,4.0,Chessboard,音楽,Group,日本,,"藤原聡, （, ボーカル, ・, ピアノ, ）, 小笹大輔, （, ギター, ）, 楢﨑誠, （, ベース, ・, サックス, ）, 松浦匡希, （, ドラムス, ）"
2023,NHK紅白歌合戦,Perfume,16.0,FAKE IT,音楽,Group,日本,"中田ヤスタカ, MIKIKO","樫野有香, （かしゆか）, 西脇綾香, （あ〜ちゃん）, 大本彩乃, （のっち）"
2023,NHK紅白歌合戦,SEVENTEEN,1.0,舞い落ちる花びら (Fallin' Flower),"J-POP, K-POP, R&B, バンド",Group,Seoul,HYBE,
2023,NHK紅白歌合戦,Stray Kids,1.0,CASE 143 -Japanese ver.-,音楽,Group,韓国,,"バンチャン, リノ, チャンビン, ヒョンジン, ハン, フィリックス, スンミン, アイエン"
2023,NHK紅白歌合戦,Superfly,7.0,タマシイレボリューション,"J-POP, [, 1, ], ロック, [, 2, ]",Group,日本,"蔦谷好位置, 多保孝一, 松岡モトキ","越智志帆, （, ボーカル, ）"
2023,NHK紅白歌合戦,YOASOBI,3.0,アイドル,音楽,Group,日本,,"Ayase, （, コンポーザー, ）, ikura, （, ボーカル, ）"
2023,NHK紅白歌合戦,YOSHIKI,4.0,ENDLESS RAIN 〜 Rusty Nail,"ヴィジュアル系, ハードロック, ヘヴィメタル, パワーメタル, ハードコア, トリップ・ホップ, ポップ, クラシック",maleソロ,日本,"X JAPAN, Violet UK, L・O・X, V2, globe extreme, S.K.I.N., THE LAST ROCKSTARS",
2023,NHK紅白歌合戦,ano,1.0,ちゅ、多様性。,"音楽, トーク",ソロ,日本,"ゆるめるモ!, （2013年 - 2019年）, I's, （2021年 - 2024年）",
2023,NHK紅白歌合戦,あいみょん,5.0,愛の花,音楽,femaleソロ,日本,,
2023,NHK紅白歌合戦,さだまさし,22.0,秋桜（コスモス）,"ニューミュージック, [, 3, ], フォーク, [, 4, ]",maleソロ,日本,"グレープ, 渡辺俊幸",
2023,NHK紅白歌合戦,すとぷり,1.0,スキスキ星人,J-POP,Group,日本,,"■, ころん, ■, さとみ, ■, ななもり。, ■, るぅと, ■, ジェル, ■, 莉犬"
2023,NHK紅白歌合戦,ゆず,14.0,ビューティフル,"J-POP, アニメ, ロック",Group,Yokohama,,
2023,NHK紅白歌合戦,エレファントカシマシ,2.0,俺たちの明日,"オルタナティヴ・ロック, [, 1, ], [, 2, ], ブルースロック, [, 1, ], ポップ・ロック, [, 2, ]",Group,日本,,"宮本浩次, （, ボーカル, ・, ギター, ）, 石森敏行（ギター）, 高緑成治（, ベース, ）, 冨永義之（, ドラムス, ）"
2023,NHK紅白歌合戦,キタニタツヤ,1.0,青のすみか,"J-POP, オルタナティヴ・ロック, ファンク, R&B, ヒップホップ",maleソロ,日本,ヨルシカ,
2023,NHK紅白歌合戦,クイーン+アダム・ランバート,1.0,ドント・ストップ・ミー・ナウ,音楽,Group,イングランド,,"ブライアン・メイ, ロジャー・テイラー"
2023,NHK紅白歌合戦,ハマいく,1.0,ビートDEトーヒ,音楽番組,maleソロ,Kōchi,,
2023,NHK紅白歌合戦,三山ひろし,9.0,どんこ坂〜第7回 けん玉世界記録への道〜,演歌,ソロ,日本,,
2023,NHK紅白歌合戦,乃木坂46,9.0,おひとりさま天国,J-POP,Group,日本,"Sony Music Entertainment, 秋元康","現メンバー, を参照"
2023,NHK紅白歌合戦,伊藤蘭,1.0,キャンディーズ50周年 紅白SPメドレー[• 25],"テレビドラマ, ・, 映画, ・, 舞台",ソロ,日本,,
2023,NHK紅白歌合戦,坂本冬美,35.0,夜桜お七,"演歌, ・, 歌謡曲, ・, J-POP",femaleソロ,日本,,
2023,NHK紅白歌合戦,大泉洋,1.0,あの空に立つ塔のように,"テレビドラマ, ・, 映画, ・, バラエティ, ・, 舞台, ・, CM, ・, ドキュメンタリー, ・, ナレーション",ソロ,日本,,
2023,NHK紅白歌合戦,大泉洋、大森元貴、LE SSERAFIM,0.0,アンダー・ザ・シー,音楽,Group,日本,"中西亮輔, 伊藤賢, 高橋諒, 山下洋介","大森元貴, （, ボーカル, ・, ギター, ）, 若井滉斗（ギター）, 藤澤涼架（, キーボード, ）"
2023,NHK紅白歌合戦,天童よしみ,28.0,道頓堀人情,"演歌, ・, 歌謡曲, アニメソング",ソロ,日本,,
2023,NHK紅白歌合戦,寺尾聰,3.0,ルビーの指環,"映画, ・, テレビドラマ, ・, 演劇, ・, AOR",maleソロ,Hodogaya-ku,,
2023,NHK紅白歌合戦,山内惠介,9.0,恋する街角,演歌,ソロ,日本,,
2023,NHK紅白歌合戦,山寺宏一、櫻坂46、Stray Kids,0.0,フレンド・ライク・ミー,音楽,Group,韓国,,"バンチャン, リノ, チャンビン, ヒョンジン, ハン, フィリックス, スンミン, アイエン"
2023,NHK紅白歌合戦,新しい学校のリーダーズ,1.0,オトナブルー,J-POP,Group,日本,,"MIZYU, RIN, SUZUKA, KANON"
2023,NHK紅白歌合戦,星野源,9.0,生命体,音楽,ソロ,日本,"SAKEROCK, （2000年 - 2015年）, 河村""カースケ""智康, ハマ・オカモト, 長岡亮介, ほか",
2023,NHK紅白歌合戦,椎名林檎,8.0,㋚〜さすがに諸行無常篇〜[• 20][• 21],音楽,femaleソロ,日本,"東京事変, 亀田誠治, 斎藤ネコ, 井上雨迩, 中山信彦, 村田陽一, 児玉裕一",
2023,NHK紅白歌合戦,橋本環奈、浜辺美波,0.0,いつか王子様が,"映画, ・, テレビドラマ, ・, CM",femaleソロ,日本,,
2023,NHK紅白歌合戦,櫻坂46,3.0,Start over!,J-POP,Group,日本,"Sony Music Entertainment, 秋元康, （プロデューサー）","現メンバー, を参照"
2023,NHK紅白歌合戦,水森かおり,21.0,日向岬〜紅白ドミノチャレンジSP〜,演歌,ソロ,東京都,,
2023,NHK紅白歌合戦,生田絵梨花,0.0,ウィッシュ～この願い～,"ミュージカル, 映画, テレビドラマ",ソロ,日本,,
2023,NHK紅白歌合戦,石川さゆり,46.0,津軽海峡・冬景色,"演歌, ・, 歌謡曲, ・, J-POP",ソロ,日本,,
